GFF_File	Category	Gene Identifier	Length
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Truncated	FEJIJDIP_262_pseudo_00530	195
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Truncated	FEJIJDIP_262_pseudo_00531	1626
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Truncated	FEJIJDIP_243_pseudo_00534	996
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Truncated	FEJIJDIP_262_pseudo_00535	219
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Truncated	FEJIJDIP_295_pseudo_00541	357
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Truncated	FEJIJDIP_316_pseudo_00544	279
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Truncated	FEJIJDIP_355_pseudo_00549	360
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Truncated	FEJIJDIP_361_pseudo_00551	558
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_209_pseudo_00024	1233
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_268_pseudo_00037	315
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_195_pseudo_00049	1089
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_361_pseudo_00050	1362
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_143_pseudo_00059	1044
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_100_pseudo_00062	318
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_320_pseudo_00063	543
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_248_pseudo_00064	2892
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_278_pseudo_00102	456
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_25_pseudo_00103	3303
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_381_pseudo_00112	468
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_227_pseudo_00115	465
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_24_pseudo_00119	306
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_182_pseudo_00125	3579
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_343_pseudo_00145	1602
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_324_pseudo_00147	1767
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_192_pseudo_00155	585
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_138_pseudo_00160	2499
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_333_pseudo_00168	2193
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_228_pseudo_00174	252
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_237_pseudo_00177	720
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_208_pseudo_00222	495
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_242_pseudo_00235	1383
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_52_pseudo_00241	1038
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_35_pseudo_00254	747
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_264_pseudo_00277	1455
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_75_pseudo_00295	2583
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_205_pseudo_00298	1896
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_245_pseudo_00302	1968
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_244_pseudo_00307	783
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_260_pseudo_00310	2586
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_214_pseudo_00350	3051
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_119_pseudo_00394	2334
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_363_pseudo_00399	2949
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_297_pseudo_00420	5037
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_363_pseudo_00484	3669
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_246_pseudo_00495	1086
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_246_pseudo_00504	1107
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_297_pseudo_00511	270
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_40_pseudo_00527	324
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_333_pseudo_00545	285
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Run-on	FEJIJDIP_361_pseudo_00546	5787
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_197_pseudo_00051	83
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_312_pseudo_00053	1133
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_75_pseudo_00058	899
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_24_pseudo_00066	178
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_27_pseudo_00068	848
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_106_pseudo_00069	458
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_275_pseudo_00071	614
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_33_pseudo_00075	182
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_168_pseudo_00076	131
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_93_pseudo_00077	728
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_26_pseudo_00079	218
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_315_pseudo_00083	1664
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_358_pseudo_00085	68
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_247_pseudo_00087	1292
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_284_pseudo_00091	1352
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_4_pseudo_00092	116
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_285_pseudo_00093	314
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_32_pseudo_00094	1622
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_182_pseudo_00095	197
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_231_pseudo_00096	146
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_190_pseudo_00099	214
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_221_pseudo_00100	518
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_236_pseudo_00101	179
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_314_pseudo_00104	257
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_74_pseudo_00105	207
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_241_pseudo_00114	95
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_175_pseudo_00120	110
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_158_pseudo_00123	86
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_93_pseudo_00124	245
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_173_pseudo_00129	131
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_382_pseudo_00130	170
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_19_pseudo_00132	167
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_347_pseudo_00135	170
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_295_pseudo_00136	83
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_89_pseudo_00140	1784
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_322_pseudo_00141	122
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_274_pseudo_00142	366
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_218_pseudo_00143	176
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_294_pseudo_00146	151
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_143_pseudo_00148	89
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_352_pseudo_00149	92
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_61_pseudo_00150	265
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_16_pseudo_00152	229
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_40_pseudo_00153	155
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_235_pseudo_00154	215
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_302_pseudo_00156	185
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_262_pseudo_00161	452
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_282_pseudo_00163	110
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_118_pseudo_00167	270
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_315_pseudo_00169	200
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_286_pseudo_00170	224
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_55_pseudo_00178	167
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_172_pseudo_00180	274
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_326_pseudo_00183	230
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_127_pseudo_00186	158
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_74_pseudo_00187	149
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_156_pseudo_00188	188
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_56_pseudo_00191	1538
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_150_pseudo_00192	156
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_55_pseudo_00195	122
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_137_pseudo_00199	105
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_222_pseudo_00203	120
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_121_pseudo_00205	361
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_185_pseudo_00206	185
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_203_pseudo_00207	314
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_129_pseudo_00208	191
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_279_pseudo_00212	148
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_76_pseudo_00213	137
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_54_pseudo_00219	119
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_34_pseudo_00220	779
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_252_pseudo_00221	107
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_192_pseudo_00227	413
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_218_pseudo_00228	149
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_257_pseudo_00229	74
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_16_pseudo_00230	233
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_272_pseudo_00234	77
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_2_pseudo_00237	185
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_73_pseudo_00238	131
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_11_pseudo_00244	92
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_209_pseudo_00245	270
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_360_pseudo_00246	164
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_45_pseudo_00253	185
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_106_pseudo_00256	371
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_160_pseudo_00258	122
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_86_pseudo_00260	278
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_141_pseudo_00263	230
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_45_pseudo_00268	146
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_377_pseudo_00269	164
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_29_pseudo_00271	131
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_133_pseudo_00272	134
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_75_pseudo_00273	179
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_264_pseudo_00274	140
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_80_pseudo_00275	119
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_140_pseudo_00276	281
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_334_pseudo_00279	146
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_347_pseudo_00281	138
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_155_pseudo_00293	113
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_116_pseudo_00296	122
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_178_pseudo_00299	158
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_297_pseudo_00301	216
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_267_pseudo_00306	186
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_215_pseudo_00308	284
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_278_pseudo_00311	179
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_170_pseudo_00313	179
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_108_pseudo_00316	170
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_125_pseudo_00317	401
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_243_pseudo_00320	158
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_313_pseudo_00322	158
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_129_pseudo_00330	486
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_138_pseudo_00331	191
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_161_pseudo_00333	107
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_256_pseudo_00334	149
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_195_pseudo_00335	332
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_164_pseudo_00342	644
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_125_pseudo_00343	392
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_80_pseudo_00344	347
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_86_pseudo_00348	170
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_140_pseudo_00349	116
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_209_pseudo_00352	68
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_188_pseudo_00353	98
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_164_pseudo_00357	569
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_254_pseudo_00358	182
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_68_pseudo_00360	296
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_256_pseudo_00364	1226
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_158_pseudo_00369	140
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_170_pseudo_00372	218
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_196_pseudo_00375	128
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_172_pseudo_00380	374
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_210_pseudo_00381	182
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_211_pseudo_00382	146
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_125_pseudo_00384	443
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_159_pseudo_00385	124
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_137_pseudo_00387	155
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_203_pseudo_00390	122
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_143_pseudo_00392	188
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_67_pseudo_00393	284
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_122_pseudo_00397	161
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_70_pseudo_00401	191
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_124_pseudo_00403	194
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_125_pseudo_00411	383
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_158_pseudo_00412	208
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_159_pseudo_00416	191
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_202_pseudo_00421	95
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_133_pseudo_00424	173
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_125_pseudo_00425	419
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_126_pseudo_00426	188
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_108_pseudo_00429	92
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_123_pseudo_00431	164
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_37_pseudo_00435	279
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_33_pseudo_00441	110
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_111_pseudo_00442	129
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_68_pseudo_00443	83
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_69_pseudo_00444	146
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_319_pseudo_00445	137
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_159_pseudo_00449	176
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_126_pseudo_00451	131
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_49_pseudo_00453	249
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_40_pseudo_00456	125
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_52_pseudo_00457	462
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_316_pseudo_00458	128
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_126_pseudo_00459	191
GCA_030065255.1_ASM3006525v1_genomic.pseudofinder_pseudos.gff	Intergenic region	FEJIJDIP_154_pseudo_00464	110
